timestamp,z_axis
0.0,-0.01925112312128164
0.010006253908692933,0.03163499507500147
0.020012507817385866,-0.07486611396487408
0.0300187617260788,0.03291758597302557
0.04002501563477173,0.02437642129667194
0.050031269543464665,0.03446884163839015
0.0600375234521576,-0.03939837375396758
0.07004377736085053,0.08356682915998878
0.08005003126954346,-0.021207681651728913
0.0900562851782364,-0.03438796816361195
0.10006253908692933,-0.007754235112219891
0.11006879299562226,0.010567264766739814
0.1200750469043152,0.016602435953040513
0.13008130081300812,-0.01600762258420498
0.14008755472170106,0.00405087969728254
0.150093808630394,0.04347888354955817
0.16010006253908693,-0.03934332383734611
0.17010631644777985,-0.05117769826488892
0.1801125703564728,0.04130629572383933
0.19011882426516574,-0.04063289458745339
0.20012507817385866,-0.004530067487277066
0.21013133208255158,0.03638915226218904
0.22013758599124453,-0.001742753923944013
0.23014383989993747,0.022278787952849065
0.2401500938086304,0.05254072362921121
0.2501563477173233,0.016676373122927315
0.26016260162601623,-0.02971595380928515
0.2701688555347092,0.06230315711844307
0.2801751094434021,-0.06725496525365865
0.29018136335209505,-0.0692052725643796
0.300187617260788,0.007303801714482714
0.31019387116948094,-0.11985745252278868
0.32020012507817386,-0.07244387703678123
0.3302063789868668,-0.06165477253447568
0.3402126328955597,-0.024845397095903197
0.35021888680425267,-0.047526840643881074
0.3602251407129456,-0.032325878231473586
0.3702313946216385,-0.025129796831654363
0.3802376485303315,-0.03134332053493068
0.3902439024390244,-0.0360563494516227
0.4002501563477173,-0.02626413784141421
0.41025641025641024,0.001722030294259137
0.42026266416510316,-0.08786481264990256
0.43026891807379614,0.06453577630984213
0.44027517198248906,0.08597517899996449
0.450281425891182,-0.0038119441883804964
0.46028767979987495,0.03794119503414544
0.47029393370856787,0.08490205999115984
0.4803001876172608,-0.11791916759590836
0.4903064415259537,0.12550215863869923
0.5003126954346466,-0.015303056426978765
0.5103189493433395,0.0739714825043455
0.5203252032520325,0.12105574886784759
0.5303314571607255,0.007734187008573948
0.5403377110694184,-0.028761982881981715
0.5503439649781113,-0.040060039076156524
0.5603502188868043,-0.013463870664596853
0.5703564727954972,0.0058974795914296125
0.5803627267041901,0.0970820308011674
0.590368980612883,-0.09936176511543497
0.600375234521576,0.11444223348334157
0.610381488430269,0.0004559925367021535
0.6203877423389619,0.0002882997968229374
0.6303939962476548,0.03095850575360369
0.6404002501563477,-0.023269870962397462
0.6504065040650406,-0.020555944721670053
0.6604127579737336,-0.020430265139639747
0.6704190118824265,0.026693252150597393
0.6804252657911194,-0.022238415774656933
0.6904315196998124,0.043969964629031806
0.7004377736085053,0.08660070204178744
0.7104440275171983,0.10708564785736453
0.7204502814258912,-0.004404832123421886
0.7304565353345841,0.02757421230552505
0.740462789243277,0.018638860625251656
0.7504690431519699,-0.08991614661872037
0.760475297060663,0.04009409877154428
0.7704815509693559,0.023766345577462558
0.7804878048780488,-0.14866587742117304
0.7904940587867417,0.03225218384333196
0.8005003126954346,-0.11791476848008166
0.8105065666041276,-0.03739856876600071
0.8205128205128205,0.04930386808114083
0.8305190744215134,0.08491246476113994
0.8405253283302063,0.012001307819314381
0.8505315822388994,0.07857100811898951
0.8605378361475923,-0.0780937008353107
0.8705440900562852,-0.09593023411733755
0.8805503439649781,-0.024332727687525525
0.890556597873671,-0.019753051955073184
0.900562851782364,-0.07208959903055216
0.9105691056910569,-0.02448547981932009
0.9205753595997499,0.022866796842764398
0.9305816135084428,0.0018830241530440536
0.9405878674171357,0.020867186246814374
0.9505941213258287,0.07000811724153977
0.9606003752345216,0.030080426903270438
0.9706066291432145,0.006952653453996838
0.9806128830519074,0.017480080738981347
0.9906191369606003,0.015476103540011272
1.0006253908692933,-0.041247270329578326
1.0106316447779862,-0.011007264039566249
1.020637898686679,-0.08230706902120612
1.030644152595372,0.012450132948745533
1.040650406504065,0.01035671607321655
1.050656660412758,-0.03065548325419936
1.060662914321451,-0.11939509377203397
1.070669168230144,-0.07379164472184865
1.0806754221388368,-0.010459307571486658
1.0906816760475297,-0.06259631750348493
1.1006879299562227,-0.10158758183638987
1.1106941838649156,-0.15710650396571346
1.1207004377736085,-0.14304148950458803
1.1307066916823014,-0.06689769944277396
1.1407129455909943,-0.20174573558055614
1.1507191994996873,-0.08623049621671411
1.1607254534083802,-0.053486251293389055
1.170731707317073,-0.045325864254289694
1.180737961225766,-0.0858452396185042
1.190744215134459,-0.14471892607535697
1.200750469043152,-0.12480059268927185
1.210756722951845,-0.0640310628054671
1.220762976860538,-0.13327317793574509
1.2307692307692308,-0.09721867506789726
1.2407754846779238,-0.08048764750345455
1.2507817385866167,-0.11460863607306779
1.2607879924953096,-0.2951879532916774
1.2707942464040025,-0.1911213801266399
1.2808005003126954,-0.12382310533732611
1.2908067542213884,-0.08296949050287472
1.3008130081300813,-0.1407395805838667
1.3108192620387742,-0.10820403596616716
1.320825515947467,-0.2097078985027636
1.33083176985616,-0.19292812256712677
1.340838023764853,-0.24871742103006042
1.3508442776735459,-0.23730292128617037
1.3608505315822388,-0.19220778736548197
1.370856785490932,-0.19897867575997216
1.3808630393996248,-0.18497317654332923
1.3908692933083178,-0.24410142846717306
1.4008755472170107,-0.21675398738301588
1.4108818011257036,-0.25244225707987633
1.4208880550343965,-0.2785650904532253
1.4308943089430894,-0.17262334389741574
1.4409005628517824,-0.3185343860859195
1.4509068167604753,-0.20462627222647592
1.4609130706691682,-0.2790665825939272
1.4709193245778611,-0.34208340051297786
1.480925578486554,-0.3360256229107831
1.490931832395247,-0.30959367712817043
